"No.","Time","Source","Destination","Protocol","Length","Info"
"1879","3.883627","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1880","3.884880","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#13] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019507 TSecr=1082457506 SLE=790561 SRE=810721"
"1881","3.891456","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#14] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019509 TSecr=1082457506 SLE=790561 SRE=812161"
"1882","3.896884","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#15] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019510 TSecr=1082457506 SLE=790561 SRE=813601"
"1883","3.903397","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1884","3.903405","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1885","3.903407","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1886","3.903410","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1887","3.903412","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1888","3.903415","192.168.0.50","192.168.0.86","AFP","574","FPEnumerateExt2 reply"
"1889","3.903465","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=2993 Ack=489078 Win=25957 Len=0 TSval=1082457923 TSecr=209184798"
"1890","3.903469","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=2993 Ack=489078 Win=26199 Len=0 TSval=1082457923 TSecr=209184798"
"1891","3.903761","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1892","3.903936","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#16] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019512 TSecr=1082457506 SLE=790561 SRE=815041"
"1893","3.903982","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1894","3.909988","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#17] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019513 TSecr=1082457506 SLE=790561 SRE=816481"
"1895","3.910039","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1896","3.915972","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#18] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019515 TSecr=1082457506 SLE=790561 SRE=817921"
"1897","3.915992","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1898","3.923055","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#19] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019517 TSecr=1082457506 SLE=790561 SRE=819361"
"1899","3.923122","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1900","3.923274","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1901","3.923277","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1902","3.923279","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1903","3.923282","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1904","3.923284","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1905","3.923300","192.168.0.50","192.168.0.86","AFP","556","FPEnumerateExt2 reply"
"1906","3.923328","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3038 Ack=491974 Win=26109 Len=0 TSval=1082457941 TSecr=209184800"
"1907","3.923328","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3038 Ack=494870 Win=26018 Len=0 TSval=1082457941 TSecr=209184800"
"1908","3.923328","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3038 Ack=496808 Win=25957 Len=0 TSval=1082457941 TSecr=209184800"
"1909","3.923347","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3038 Ack=496808 Win=26199 Len=0 TSval=1082457941 TSecr=209184800"
"1910","3.923630","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1911","3.929070","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#20] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019518 TSecr=1082457506 SLE=790561 SRE=820801"
"1912","3.929151","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1913","3.934778","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#21] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019520 TSecr=1082457506 SLE=790561 SRE=822241"
"1914","3.934845","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"1915","3.939528","192.168.0.86","52.2.5.154","TCP","156","[TCP Retransmission] 49352  >  443 [PSH, ACK] Seq=1 Ack=1 Win=4096 Len=90 TSval=1082457956 TSecr=1420426767"
"1916","3.941011","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#22] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019521 TSecr=1082457506 SLE=790561 SRE=823681"
"1917","3.941027","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1918","3.943446","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1919","3.943447","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1920","3.943448","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1921","3.943449","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1922","3.943449","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1923","3.943450","192.168.0.50","192.168.0.86","AFP","544","FPEnumerateExt2 reply"
"1924","3.943516","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3083 Ack=499704 Win=26109 Len=0 TSval=1082457959 TSecr=209184802"
"1925","3.943516","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3083 Ack=504526 Win=25958 Len=0 TSval=1082457959 TSecr=209184802"
"1926","3.943531","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3083 Ack=504526 Win=26199 Len=0 TSval=1082457959 TSecr=209184802"
"1927","3.943808","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1928","3.947085","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#23] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019523 TSecr=1082457506 SLE=790561 SRE=825121"
"1929","3.947103","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1930","3.953972","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#24] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019524 TSecr=1082457506 SLE=790561 SRE=826561"
"1931","3.954055","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1932","3.960152","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#25] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019526 TSecr=1082457506 SLE=790561 SRE=828001"
"1933","3.960204","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1934","3.963585","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1935","3.963587","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1936","3.963588","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1937","3.963589","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1938","3.963590","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1939","3.963591","192.168.0.50","192.168.0.86","AFP","626","FPEnumerateExt2 reply"
"1940","3.963613","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3128 Ack=512326 Win=25955 Len=0 TSval=1082457977 TSecr=209184804"
"1941","3.963649","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3128 Ack=512326 Win=26199 Len=0 TSval=1082457977 TSecr=209184804"
"1942","3.963822","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1943","3.966043","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#26] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019527 TSecr=1082457506 SLE=790561 SRE=829441"
"1944","3.966061","192.168.0.86","52.42.164.78","SSLv2","1506","Encrypted Data"
"1945","3.971287","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#27] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019529 TSecr=1082457506 SLE=790561 SRE=830881"
"1946","3.971357","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1947","3.972394","66.102.1.188","192.168.0.86","TCP","66","[TCP ACKed unseen segment] 5228  >  55628 [ACK] Seq=1 Ack=2 Win=382 Len=0 TSval=622581232 TSecr=1081240808"
"1948","3.978134","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#28] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019530 TSecr=1082457506 SLE=790561 SRE=832321"
"1949","3.978208","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1950","3.983312","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1951","3.983320","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1952","3.983322","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1953","3.983325","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1954","3.983327","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1955","3.983330","192.168.0.50","192.168.0.86","AFP","544","FPEnumerateExt2 reply"
"1956","3.983373","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3173 Ack=520044 Win=25958 Len=0 TSval=1082457995 TSecr=209184806"
"1957","3.983382","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3173 Ack=520044 Win=26199 Len=0 TSval=1082457995 TSecr=209184806"
"1958","3.983562","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1959","3.984944","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#29] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019532 TSecr=1082457506 SLE=790561 SRE=833761"
"1960","3.984960","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1961","3.990630","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#30] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019534 TSecr=1082457506 SLE=790561 SRE=835201"
"1962","3.990698","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1963","3.996133","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#31] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019535 TSecr=1082457506 SLE=790561 SRE=836641"
"1964","3.996260","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1965","4.002937","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#32] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019537 TSecr=1082457506 SLE=790561 SRE=838081"
"1966","4.002955","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1967","4.003278","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1968","4.003279","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1969","4.003280","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1970","4.003281","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1971","4.003282","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1972","4.003283","192.168.0.50","192.168.0.86","AFP","614","FPEnumerateExt2 reply"
"1973","4.003314","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3218 Ack=527832 Win=25956 Len=0 TSval=1082458012 TSecr=209184808"
"1974","4.003314","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3218 Ack=527832 Win=26199 Len=0 TSval=1082458012 TSecr=209184808"
"1975","4.003542","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1976","4.009990","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#33] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019538 TSecr=1082457506 SLE=790561 SRE=839521"
"1977","4.010027","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1978","4.013337","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1979","4.013340","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1980","4.013342","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1981","4.013343","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1982","4.013345","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1983","4.013346","192.168.0.50","192.168.0.86","AFP","552","FPEnumerateExt2 reply"
"1984","4.013409","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3263 Ack=535558 Win=25958 Len=0 TSval=1082458021 TSecr=209184809"
"1985","4.013410","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3263 Ack=535558 Win=26199 Len=0 TSval=1082458021 TSecr=209184809"
"1986","4.013916","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"1987","4.015664","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#34] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019540 TSecr=1082457506 SLE=790561 SRE=840961"
"1988","4.015735","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1989","4.021819","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#35] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019541 TSecr=1082457506 SLE=790561 SRE=842401"
"1990","4.021840","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1991","4.027983","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#36] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019543 TSecr=1082457506 SLE=790561 SRE=843841"
"1992","4.028002","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1993","4.034778","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#37] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019545 TSecr=1082457506 SLE=790561 SRE=845281"
"1994","4.034842","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1995","4.040949","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#38] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019546 TSecr=1082457506 SLE=790561 SRE=846721"
"1996","4.040973","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"1997","4.043247","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1998","4.043248","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"1999","4.043250","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2000","4.043251","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2001","4.043252","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2002","4.043253","192.168.0.50","192.168.0.86","AFP","606","FPEnumerateExt2 reply"
"2003","4.043285","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3308 Ack=538454 Win=26109 Len=0 TSval=1082458049 TSecr=209184812"
"2004","4.043286","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3308 Ack=541350 Win=26018 Len=0 TSval=1082458049 TSecr=209184812"
"2005","4.043287","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3308 Ack=543338 Win=25956 Len=0 TSval=1082458049 TSecr=209184812"
"2006","4.043308","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3308 Ack=543338 Win=26199 Len=0 TSval=1082458049 TSecr=209184812"
"2007","4.043654","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"2008","4.046872","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#39] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019548 TSecr=1082457506 SLE=790561 SRE=848161"
"2009","4.046892","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"2010","4.052554","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#40] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019549 TSecr=1082457506 SLE=790561 SRE=849601"
"2011","4.052576","192.168.0.86","52.42.164.78","TCP","1506","[TCP segment of a reassembled PDU]"
"2012","4.059828","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#41] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019551 TSecr=1082457506 SLE=790561 SRE=851041"
"2013","4.059903","192.168.0.86","52.42.164.78","SSLv2","1280","Encrypted Data"
"2014","4.065974","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#42] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019552 TSecr=1082457506 SLE=790561 SRE=852481"
"2015","4.066008","192.168.0.86","52.42.164.78","TCP","1506","[TCP Retransmission] 63250  >  443 [ACK] Seq=887041 Ack=1 Win=4096 Len=1440 TSval=1082458069 TSecr=132019552"
"2016","4.070375","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2017","4.070378","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2018","4.070380","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2019","4.070382","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2020","4.070384","192.168.0.50","192.168.0.86","TCP","1514","[TCP segment of a reassembled PDU]"
"2021","4.070385","192.168.0.50","192.168.0.86","AFP","556","FPEnumerateExt2 reply"
"2022","4.070464","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3353 Ack=546234 Win=26109 Len=0 TSval=1082458073 TSecr=209184815"
"2023","4.070468","192.168.0.86","192.168.0.50","TCP","66","51255  >  548 [ACK] Seq=3353 Ack=551068 Win=25957 Len=0 TSval=1082458073 TSecr=209184815"
"2024","4.070491","192.168.0.86","192.168.0.50","TCP","66","[TCP Window Update] 51255  >  548 [ACK] Seq=3353 Ack=551068 Win=26199 Len=0 TSval=1082458073 TSecr=209184815"
"2025","4.070731","192.168.0.86","192.168.0.50","AFP","111","FPEnumerateExt2 request: Vol=13 Did=36155"
"2026","4.071711","192.168.0.86","52.2.5.154","TCP","156","[TCP Retransmission] 49352  >  443 [PSH, ACK] Seq=1 Ack=1 Win=4096 Len=90 TSval=1082458074 TSecr=1420426767"
"2027","4.071859","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#43] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019554 TSecr=1082457506 SLE=790561 SRE=853921"
"2028","4.077812","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#44] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019555 TSecr=1082457506 SLE=790561 SRE=855361"
"2029","4.084406","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#45] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019557 TSecr=1082457506 SLE=790561 SRE=856801"
"2030","4.090818","52.42.164.78","192.168.0.86","TCP","78","[TCP Dup ACK 1823#46] 443  >  63250 [ACK] Seq=1 Ack=789121 Win=3986 Len=0 TSval=132019559 TSecr=1082457506 SLE=790561 SRE=858241"
"2031","4.091211","192.168.0.1","192.168.0.86","DNS","406","Standard query response 0xfb1b A e.crashlytics.com CNAME events-endpoint-455714294.us-east-1.elb.amazonaws.com A 54.225.183.207 A 50.19.97.136 A 54.197.251.56 A 54.197.255.53 A 54.221.220.45 A 50.19.94.168 A 54.225.144.48 A 54.221.244.3 NS ns-1119.awsdns-11.org NS ns-1793.awsdns-32.co.uk NS ns-235.awsdns-29.com NS ns-934.awsdns-52.net"
